Flight ID,Source airport,Destination airport,Departure time,Duration
3445,CAN,BNE,12.5,2.5
3446,CAN,JZH,6.5,2.0
3447,CAN,LZH,23.5,16.0
3448,CAN,JIU,22.0,18.0
3449,CAN,AKL,12.5,11.0
3450,CAN,BHY,6.0,10.5
3451,CAN,CNX,16.0,13.5
3452,CAN,HYN,11.0,0.0
3453,CAN,FUK,17.0,18.5
3454,CAN,HAK,5.0,17.5
3455,CAN,JNG,7.5,0.5
3456,CAN,CGK,6.0,1.0
3457,CAN,YVR,21.0,8.0
3458,CAN,SPN,2.5,14.5
3459,CAN,DAC,17.5,12.5
3460,CAN,BKI,15.5,15.0
3461,CAN,CGO,21.0,12.0
3462,CAN,PVG,16.0,2.5
3463,CAN,FOC,11.0,7.0
3464,CAN,SHE,21.0,14.5
3465,CAN,PER,18.5,7.0
3466,CAN,MLE,19.5,16.5
3467,CAN,XIY,7.5,12.0
3468,CAN,RMQ,12.5,16.0
3469,CAN,YIW,7.5,3.0
3470,CAN,JDZ,15.0,18.5
3471,CAN,LZO,6.0,0.0
3472,CAN,HFE,1.5,7.0
3473,CAN,HGH,20.5,12.0
3474,CAN,WXN,3.0,1.5
3475,CAN,JED,15.0,11.0
3476,CAN,TXN,2.5,2.0
3477,CAN,SYX,0.5,5.5
3478,CAN,LHR,0.5,17.5
3479,CAN,CGD,23.0,3.0
3480,CAN,NAY,14.0,16.0
3481,CAN,SYD,1.0,12.0
3482,CAN,BFJ,19.0,8.0
3483,CAN,SIN,16.5,11.0
3484,CAN,XFN,21.5,6.0
3485,CAN,NNY,14.5,3.0
3486,CAN,REP,5.5,3.5
3487,CAN,LYA,17.0,12.5
3488,CAN,SVO,19.5,15.5
3489,CAN,URC,11.0,6.5
3490,CAN,YNZ,12.0,16.5
3491,CAN,HKT,0.5,17.5
3492,CAN,DMK,1.0,15.5
3493,CAN,KHH,22.0,1.5
3494,CAN,DLC,7.0,13.5
3495,CAN,DIG,9.5,4.0
3496,CAN,LAX,4.5,1.5
3497,CAN,CZX,6.5,14.0
3498,CAN,KUL,1.0,9.5
3499,CAN,AQG,10.0,3.0
3500,CAN,DYG,8.5,0.5
3501,CAN,LUM,10.0,5.5
3502,CAN,XMN,17.5,11.0
3503,CAN,WNZ,12.5,1.5
3504,CAN,CGQ,15.5,9.5
3505,CAN,TAO,18.0,8.0
3506,CAN,ZHA,7.5,7.0
3507,CAN,SJW,23.0,9.0
3508,CAN,NGB,23.5,7.5
3509,CAN,CAI,15.5,2.0
3510,CAN,BAV,1.5,10.5
3511,CAN,IST,16.0,6.5
3512,CAN,HRB,21.5,1.5
3513,CAN,SGN,21.5,8.0
3514,CAN,SWA,14.5,0.0
3515,CGO,HKG,4.5,1.0
3516,CGO,DSN,21.5,11.0
3517,CGO,XMN,3.0,5.0
3518,CGO,YTY,1.0,6.0
3519,CGO,SHE,22.0,11.0
3520,CGO,BHY,17.0,5.0
3521,CGO,TPE,14.5,4.5
3522,CGO,BKK,5.0,16.0
3523,CGO,KWE,0.0,17.5
3524,CGO,RMQ,15.5,15.5
3525,CGO,TAO,5.5,16.5
3526,CGO,JJN,6.0,9.5
3527,CGO,MIG,3.0,9.0
3528,CGO,HAK,22.5,4.0
3529,CGO,LJG,22.0,15.0
3530,CGO,HFE,5.0,9.5
3531,CGO,NGB,12.5,11.0
3532,CGO,URC,2.0,3.0
3533,CGO,XNN,4.0,17.0
3534,CGO,SHA,10.0,10.0
3535,CGO,KHH,17.5,0.0
3536,CGO,CTU,5.0,11.5
3537,CGO,DLC,14.0,6.0
3538,CGO,LHW,8.5,14.0
3539,CGO,BAV,23.0,8.5
3540,CGO,INC,4.5,4.0
3541,CGO,SYX,23.0,13.0
3542,CGO,KMG,16.0,7.0
3543,CGO,UYN,2.5,7.5
3544,CGO,ZUH,2.5,8.5
3545,CGO,CKG,19.5,17.5
3546,CGO,SWA,9.0,2.0
3547,CGO,TNA,19.0,17.5
3548,CGO,SZX,18.5,15.0
3549,CGQ,PVG,19.5,14.5
3550,CGQ,FOC,12.5,13.5
3551,CGQ,TYN,0.5,11.0
3552,CGQ,XIY,1.5,18.5
3553,CGQ,NRT,8.5,6.0
3554,CGQ,TAO,23.5,11.0
3555,CGQ,NGB,18.5,3.0
3556,CGQ,HGH,16.0,16.0
3557,CGQ,KHN,17.0,17.5
3558,CGQ,NKG,7.0,9.0
3559,CGQ,YNJ,12.5,11.5
3560,CGQ,INC,3.0,9.0
3561,CGQ,CKG,0.5,10.5
3562,CGQ,TNA,9.5,9.0
3563,CGQ,HET,12.5,14.0
3564,CKG,CNX,15.5,7.0
3565,CKG,CAN,22.0,4.5
3566,CKG,HYN,15.0,18.0
3567,CKG,AVA,3.0,9.0
3568,CKG,CGO,10.5,15.0
3569,CKG,LXA,22.5,6.5
3570,CKG,SHE,18.0,12.5
3571,CKG,ACX,0.0,7.5
3572,CKG,HEL,0.5,3.0
3573,CKG,XIY,8.0,3.0
3574,CKG,KWE,9.0,6.0
3575,CKG,WUH,12.5,15.0
3576,CKG,TXN,6.0,5.5
3577,CKG,WUS,21.0,4.0
3578,CKG,ZUH,14.0,9.0
3579,CKG,NNG,5.5,2.5
3580,CKG,BFJ,12.0,8.0
3581,CKG,SIN,11.0,16.0
3582,CKG,KWL,22.5,18.5
3583,CKG,XIC,5.5,7.0
3584,CKG,ZAT,1.5,7.0
3585,CKG,URC,12.5,3.5
3586,CKG,HKT,6.5,10.0
3587,CKG,YIH,3.0,14.0
3588,CKG,SHA,8.0,14.5
3589,CKG,KHH,22.5,0.0
3590,CKG,JHG,16.5,4.0
3591,CKG,AQG,14.5,18.0
3592,CKG,DYG,21.5,9.0
3593,CKG,HKG,6.5,14.5
3594,CKG,WNZ,16.5,12.0
3595,CKG,CGQ,16.0,17.5
3596,CKG,ZHA,23.0,18.0
3597,CKG,LJG,0.5,6.0
3598,CKG,KMG,17.0,11.0
3599,CKG,SWA,4.5,11.0
3600,CKG,KRL,17.0,14.0
3601,CKG,HET,9.0,15.0
3602,CSX,FOC,16.5,12.5
3603,CSX,PVG,19.5,16.5
3604,CSX,TNA,21.0,11.5
3605,CSX,PEK,16.5,17.5
3606,CSX,DYG,20.0,10.5
3607,CSX,PUS,21.0,9.0
3608,CSX,YTY,5.5,13.5
3609,CSX,BHY,4.0,18.5
3610,CSX,TPE,17.5,3.0
3611,CSX,YNT,13.0,7.0
3612,CSX,BKK,7.0,5.0
3613,CSX,XIY,11.5,5.5
3614,CSX,CAN,10.0,13.0
3615,CSX,SZX,12.0,17.0
3616,CSX,SJW,18.5,14.0
3617,CSX,JJN,0.5,8.0
3618,CSX,HYN,2.5,13.5
3619,CSX,MIG,23.5,9.0
3620,CSX,HAK,2.0,13.5
3621,CSX,LJG,2.0,5.0
3622,CSX,LZO,23.0,12.0
3623,CSX,NGB,15.0,9.5
3624,CSX,HGH,5.0,13.5
3625,CSX,XNN,6.0,12.5
3626,CSX,SHA,8.5,13.0
3627,CSX,TXN,6.5,2.0
3628,CSX,CTU,6.5,3.5
3629,CSX,DLC,19.0,2.0
3630,CSX,TSN,21.5,12.0
3631,CSX,ICN,1.0,12.5
3632,CSX,LHW,15.0,5.0
3633,CSX,ZUH,5.5,16.5
3634,CSX,KMG,3.5,2.5
3635,CSX,SWA,16.5,12.0
3636,CSX,CKG,9.5,15.5
3637,CSX,TEN,2.0,11.5
3638,CSX,CZX,22.5,12.0
3639,CSX,HET,17.0,1.0
3640,CTU,AKU,7.5,8.0
3641,CTU,HDG,20.5,5.5
3642,CTU,YCU,6.5,0.0
3643,CTU,JNG,21.0,1.5
3644,CTU,WUX,17.5,3.5
3645,CTU,DLU,8.0,15.5
3646,CTU,KHI,12.0,16.5
3647,CTU,HAN,10.0,13.5
3648,CTU,CGO,10.5,16.0
3649,CTU,FOC,8.0,16.0
3650,CTU,LXA,9.0,8.5
3651,CTU,PEK,3.0,11.0
3652,CTU,KOW,20.0,9.5
3653,CTU,TCZ,17.5,10.5
3654,CTU,SHE,18.5,13.5
3655,CTU,NRT,11.0,10.0
3656,CTU,YIW,15.0,15.0
3657,CTU,JDZ,18.5,14.0
3658,CTU,HFE,2.0,6.0
3659,CTU,CIH,9.5,3.0
3660,CTU,XNN,13.5,0.5
3661,CTU,TXN,16.0,2.0
3662,CTU,TSA,17.0,14.0
3663,CTU,ZUH,6.5,0.0
3664,CTU,TNA,18.5,2.5
3665,CTU,LHR,18.5,13.0
3666,CTU,MEL,22.0,17.5
3667,CTU,AMS,11.5,11.5
3668,CTU,KTM,3.0,2.5
3669,CTU,FRA,14.0,8.5
3670,CTU,YNT,4.0,13.0
3671,CTU,KWL,9.0,16.0
3672,CTU,YIH,5.0,18.5
3673,CTU,SHA,7.5,5.5
3674,CTU,DIG,23.5,0.0
3675,CTU,KUL,0.0,6.5
3676,CTU,LUM,10.5,18.0
3677,CTU,XMN,2.0,13.0
3678,CTU,LZY,14.5,2.0
3679,CTU,TPE,3.5,10.5
3680,CTU,TAO,14.5,7.5
3681,CTU,SJW,6.0,7.0
3682,CTU,NGB,20.0,8.0
3683,CTU,KHN,10.0,4.5
3684,CTU,ICN,23.0,3.0
3685,CTU,BAV,7.5,14.0
3686,CTU,LHW,6.0,0.5
3687,CTU,HRB,4.5,11.5
3688,CTU,KRL,2.0,9.5
3689,CTU,SWA,4.0,17.5
3690,CTU,LYG,0.0,16.0
3691,CTU,SZX,0.5,11.5
3692,CZX,CAN,0.5,0.0
3693,CZX,HRB,12.0,6.0
3694,CZX,NAY,6.0,16.0
3695,CZX,PEK,20.5,1.0
3696,CZX,CSX,20.0,5.5
3697,CZX,DLC,4.5,11.0
3698,CZX,DYG,7.0,12.0
3699,CZX,KWL,7.5,11.5
3700,CZX,KMG,9.5,13.5
3701,CZX,CKG,13.0,18.0
3702,CZX,TYN,8.5,14.0
3703,CZX,XMN,22.0,0.0
3704,DAT,NAY,13.0,11.0
3705,DAT,PEK,2.5,15.5
3706,DAT,XIY,12.0,7.5
3707,DLC,CGO,20.0,1.0
3708,DLC,FOC,15.0,6.0
3709,DLC,CHG,8.0,2.5
3710,DLC,LYI,0.5,10.5
3711,DLC,HKG,6.0,4.5
3712,DLC,TYN,9.5,6.0
3713,DLC,JMU,23.5,4.5
3714,DLC,YTY,15.5,11.0
3715,DLC,FUG,15.0,0.0
3716,DLC,CZX,22.0,3.5
3717,DLC,CJU,22.0,11.5
3718,DLC,CAN,8.5,12.0
3719,DLC,TAO,9.5,1.0
3720,DLC,SJW,16.5,9.5
3721,DLC,LDS,17.0,3.5
3722,DLC,MDG,2.0,9.5
3723,DLC,HFE,6.5,13.5
3724,DLC,NGB,15.0,18.5
3725,DLC,JNG,16.5,8.0
3726,DLC,YNZ,22.0,0.5
3727,DLC,NKG,20.5,12.0
3728,DLC,NGO,23.5,14.0
3729,DLC,TXN,0.0,5.5
3730,DLC,YNJ,7.5,8.5
3731,DLC,CIF,7.5,14.0
3732,DLC,TSN,21.5,16.5
3733,DLC,KMG,14.0,7.5
3734,DLC,TOY,12.5,8.5
3735,DLC,CKG,15.5,7.0
3736,DLC,TNA,9.5,6.5
3737,DLC,SZX,13.0,2.0
3738,DNH,XIY,2.5,12.0
3739,DNH,LHW,14.5,8.0
3740,DNH,URC,15.5,0.0
3741,DNH,HGH,17.0,6.5
3742,DSN,NAY,4.5,6.0
3743,DSN,PEK,9.5,5.0
3744,DSN,HGH,6.5,10.5
3745,DSN,CTU,22.0,10.0
3746,DSN,TSN,8.5,10.0
3747,DSN,INC,0.5,11.0
3748,DSN,KMG,6.0,12.0
3749,DSN,CKG,22.5,16.5
3750,DSN,HET,12.0,0.5
3751,DYG,NKG,16.0,13.0
3752,DYG,PVG,0.5,8.5
3753,DYG,TSN,15.5,2.5
3754,DYG,CSX,15.0,8.0
3755,DYG,CZX,18.0,17.5
3756,DYG,XIY,10.0,16.0
3757,DYG,CAN,10.5,18.5
3758,FOC,CGO,15.5,13.5
3759,FOC,KUL,4.0,5.5
3760,FOC,PVG,8.5,13.5
3761,FOC,PEK,8.5,10.5
3762,FOC,TYN,11.5,18.0
3763,FOC,CGQ,8.0,17.0
3764,FOC,SIN,23.0,7.5
3765,FOC,TPE,8.0,15.0
3766,FOC,CAN,12.5,14.5
3767,FOC,MFM,3.5,14.5
3768,FOC,WUH,13.5,4.5
3769,FOC,HGH,17.0,7.5
3770,FOC,CTU,12.0,4.5
3771,FOC,TSA,19.5,13.0
3772,FOC,ZUH,14.5,15.5
3773,FOC,KIX,14.0,12.0
3774,FOC,SGN,18.5,6.0
3775,FOC,CKG,15.5,9.0
3776,FOC,LYG,9.5,6.5
3777,FOC,TNA,13.0,8.0
3778,FOC,CZX,2.0,17.0
3779,GXH,LXA,6.5,11.5
3780,HDG,PVG,5.5,8.5
3781,HET,CGO,23.0,17.0
3782,HET,PVG,16.0,6.0
3783,HET,NAY,5.0,5.5
3784,HET,PEK,16.5,15.5
3785,HET,TYN,19.0,12.0
3786,HET,YIE,21.0,18.0
3787,HET,SHE,14.0,4.5
3788,HET,XIY,10.5,10.0
3789,HET,CAN,2.0,8.0
3790,HET,SJW,0.0,7.0
3791,HET,CSX,3.5,7.0
3792,HET,HGH,0.0,12.0
3793,HET,KHN,4.5,15.5
3794,HET,NKG,4.5,14.0
3795,HET,SHA,22.5,7.5
3796,HET,XIL,13.0,4.0
3797,HET,CIF,3.0,8.0
3798,HET,HRB,20.0,11.5
3799,HET,HLD,0.0,16.5
3800,HET,TNA,19.5,12.0
3801,HET,RLK,2.5,10.5
3802,HFE,CGO,15.0,8.0
3803,HFE,FOC,3.5,14.0
3804,HFE,XMN,8.0,13.5
3805,HFE,NNG,4.0,9.5
3806,HFE,TPE,19.0,11.5
3807,HFE,YNT,8.5,6.0
3808,HFE,XIY,22.0,18.5
3809,HFE,CAN,7.5,9.0
3810,HFE,KWL,1.5,18.0
3811,HFE,CSX,13.5,0.5
3812,HFE,HAK,3.5,13.5
3813,HFE,TXN,12.5,18.0
3814,HFE,CTU,21.5,5.5
3815,HFE,TSA,3.5,10.5
3816,HFE,ZUH,17.5,18.0
3817,HFE,SZX,0.5,2.0
3818,HRB,HEK,17.0,2.0
3819,HRB,CGO,14.5,0.0
3820,HRB,PVG,3.5,16.5
3821,HRB,NAY,7.5,5.0
3822,HRB,JXA,13.0,12.0
3823,HRB,TYN,17.5,3.0
3824,HRB,WNZ,10.5,17.0
3825,HRB,YTY,7.0,10.0
3826,HRB,YKS,4.5,0.0
3827,HRB,TGO,11.0,11.5
3828,HRB,TPE,23.0,13.0
3829,HRB,SZX,8.5,13.0
3830,HRB,CJU,12.5,11.5
3831,HRB,XIY,10.0,4.0
3832,HRB,CAN,16.0,9.5
3833,HRB,OVB,21.0,7.0
3834,HRB,TAO,4.0,5.0
3835,HRB,WUH,13.0,17.5
3836,HRB,YIW,16.0,12.0
3837,HRB,CSX,15.0,12.5
3838,HRB,YCU,5.0,15.0
3839,HRB,HFE,15.5,9.0
3840,HRB,NGB,4.5,4.0
3841,HRB,JNG,8.0,6.0
3842,HRB,OHE,3.5,17.5
3843,HRB,CIF,19.0,12.5
3844,HRB,KIX,20.5,0.5
3845,HRB,IKT,22.5,10.0
3846,HRB,CZX,3.5,0.5
3847,HRB,HET,18.5,2.0
3848,ICN,BNE,13.0,10.5
3849,ICN,AKL,2.0,14.5
3850,ICN,CNX,0.5,0.5
3851,ICN,NBO,0.5,2.0
3852,ICN,MNL,0.5,5.0
3853,ICN,MDG,8.0,3.0
3854,ICN,OKA,10.0,16.5
3855,ICN,DAD,20.5,5.5
3856,ICN,AUH,7.0,13.5
3857,ICN,CTU,6.5,13.5
3858,ICN,LAS,5.0,5.0
3859,ICN,YVR,16.0,1.5
3860,ICN,SPN,18.0,11.0
3861,ICN,HAN,15.5,0.5
3862,ICN,CGO,16.5,6.5
3863,ICN,SEA,22.5,16.0
3864,ICN,PVG,6.0,8.5
3865,ICN,TAK,16.5,2.0
3866,ICN,HNL,7.5,10.0
3867,ICN,AOJ,0.5,16.5
3868,ICN,HEL,16.0,11.5
3869,ICN,OKJ,21.5,16.0
3870,ICN,ROR,18.0,7.0
3871,ICN,BKK,15.5,0.5
3872,ICN,NAN,13.0,2.5
3873,ICN,MUC,15.0,15.5
3874,ICN,HFE,19.0,3.0
3875,ICN,HGH,11.5,6.0
3876,ICN,TAE,15.0,18.0
3877,ICN,KLO,0.5,8.0
3878,ICN,TSN,23.0,9.5
3879,ICN,DEL,19.0,6.0
3880,ICN,TNA,14.0,13.0
3881,ICN,LHR,15.0,16.0
3882,ICN,ORD,12.5,12.0
3883,ICN,DTW,20.5,18.0
3884,ICN,KTM,20.5,12.0
3885,ICN,SIN,3.0,0.5
3886,ICN,YGJ,23.5,13.5
3887,ICN,KWL,18.5,0.0
3888,ICN,PNH,0.0,1.5
3889,ICN,REP,10.5,9.5
3890,ICN,IAH,7.0,5.5
3891,ICN,SVO,15.5,10.5
3892,ICN,HKT,14.5,1.0
3893,ICN,NKG,12.5,3.5
3894,ICN,OIT,1.0,10.5
3895,ICN,DLC,16.0,1.5
3896,ICN,LED,2.0,1.5
3897,ICN,KIX,14.0,16.0
3898,ICN,MAD,9.0,3.0
3899,ICN,YYZ,19.0,14.5
3900,ICN,LAX,8.5,15.5
3901,ICN,ULN,14.5,16.0
3902,ICN,KUL,13.0,6.5
3903,ICN,VTE,20.0,14.5
3904,ICN,MYJ,4.5,14.0
3905,ICN,SFO,1.5,3.5
3906,ICN,AXT,9.5,14.5
3907,ICN,TPE,0.0,14.0
3908,ICN,CJU,14.0,6.0
3909,ICN,SDJ,8.5,16.0
3910,ICN,KHV,19.0,17.5
3911,ICN,CRK,11.0,12.5
3912,ICN,KOJ,14.0,4.0
3913,ICN,HND,16.0,18.5
3914,ICN,NGO,1.0,5.5
3915,ICN,YNJ,6.5,16.5
3916,ICN,IST,6.0,8.0
3917,ICN,HRB,19.5,1.5
3918,ICN,JFK,15.5,11.0
3919,ICN,HIJ,11.0,5.0
3920,INC,PVG,1.5,8.5
3921,INC,PEK,23.0,0.0
3922,INC,LXA,2.5,18.5
3923,INC,DSN,7.0,3.0
3924,INC,HKG,23.0,1.0
3925,INC,TPE,3.5,6.5
3926,INC,XIY,13.0,11.5
3927,INC,KWE,4.0,16.5
3928,INC,SJW,18.5,11.0
3929,INC,WUH,0.5,0.5
3930,INC,CSX,14.5,7.5
3931,INC,HGH,22.0,2.5
3932,INC,URC,17.5,18.5
3933,INC,CTU,3.5,11.0
3934,INC,LHW,15.0,0.5
3935,INC,KMG,3.0,3.0
3936,INC,XUZ,4.0,0.5
3937,INC,CKG,22.5,13.0
3938,INC,TNA,8.0,3.0
3939,INC,RLK,2.5,14.5
3940,JGN,XIY,17.5,10.5
3941,JGN,INC,23.5,9.0
3942,JHG,LJG,23.5,2.0
3943,JHG,HGH,2.5,4.5
3944,JHG,CKG,13.0,16.0
3945,JHG,DIG,3.0,5.0
3946,JJN,SHA,6.5,4.5
3947,JJN,NKG,18.5,4.0
3948,JJN,PVG,6.5,2.5
3949,JJN,YIW,19.5,5.0
3950,JJN,CSX,0.0,14.5
3951,JJN,TPE,3.5,7.0
3952,JJN,HGH,5.0,11.0
3953,JJN,HSN,20.5,17.0
3954,JJN,KWE,16.5,9.5
3955,JJN,SZX,14.5,3.5
3956,JZH,PVG,18.5,0.5
3957,JZH,CKG,8.0,11.0
3958,JZH,CAN,21.5,14.5
3959,KHG,XIY,1.0,16.5
3960,KHN,PVG,17.0,4.0
3961,KHN,PEK,22.0,16.5
3962,KHN,TYN,16.5,18.5
3963,KHN,XIY,0.5,3.0
3964,KHN,CAN,20.5,2.0
3965,KHN,WUH,9.0,11.5
3966,KHN,LYA,7.5,2.0
3967,KHN,NGB,5.5,8.0
3968,KHN,DMK,16.5,8.5
3969,KHN,NKG,6.5,16.5
3970,KHN,KHH,15.5,7.5
3971,KHN,CTU,21.5,6.5
3972,KHN,TSN,2.0,4.5
3973,KHN,ZUH,10.5,14.5
3974,KHN,KMG,4.0,11.5
3975,KHN,CKG,7.0,11.0
3976,KHN,TNA,3.0,13.0
3977,KHN,SZX,3.5,5.5
3978,KHN,HET,3.0,4.0
3979,KMG,LZH,2.5,1.0
3980,KMG,RGN,20.0,13.5
3981,KMG,CAN,4.5,7.5
3982,KMG,MIG,23.5,7.5
3983,KMG,HAK,22.5,16.5
3984,KMG,YCU,14.0,4.5
3985,KMG,JNG,15.0,4.0
3986,KMG,DAX,16.0,9.0
3987,KMG,CTU,22.0,14.5
3988,KMG,UYN,3.0,5.5
3989,KMG,CGO,17.0,17.0
3990,KMG,FOC,22.0,7.5
3991,KMG,DSN,21.0,10.0
3992,KMG,TYN,22.5,6.0
3993,KMG,BKK,8.5,4.0
3994,KMG,YIW,22.5,8.0
3995,KMG,CSX,2.5,7.0
3996,KMG,LZO,3.5,16.5
3997,KMG,HFE,8.5,18.0
3998,KMG,ZYI,4.0,9.5
3999,KMG,TSN,12.0,1.0
4000,KMG,CGD,19.5,9.0
4001,KMG,BFJ,0.5,13.0
4002,KMG,SIN,0.0,0.0
4003,KMG,KWL,14.5,4.0
4004,KMG,REP,15.5,0.0
4005,KMG,LYA,8.0,15.0
4006,KMG,ZAT,5.5,12.5
4007,KMG,HKT,18.5,12.5
4008,KMG,DMK,17.5,0.0
4009,KMG,NKG,5.0,14.5
4010,KMG,SHA,6.5,0.0
4011,KMG,JHG,6.0,17.5
4012,KMG,DIG,22.5,16.0
4013,KMG,CZX,21.5,15.5
4014,KMG,LUM,0.0,1.5
4015,KMG,XMN,12.0,6.5
4016,KMG,VTE,13.5,14.5
4017,KMG,WNZ,2.0,12.0
4018,KMG,TAO,18.5,11.5
4019,KMG,LJG,5.5,12.5
4020,KMG,NGB,2.0,7.0
4021,KMG,KHN,10.5,5.5
4022,KMG,ICN,18.0,14.0
4023,KMG,LHW,18.0,4.5
4024,KMG,DXB,17.0,16.0
4025,KMG,XUZ,2.0,11.5
4026,KMG,SZX,2.0,10.5
4027,KOW,CTU,7.5,5.5
4028,KOW,CAN,15.0,18.0
4029,KOW,KHN,20.5,7.5
4030,KOW,XMN,22.0,2.0
4031,KWE,CGO,2.5,11.0
4032,KWE,PVG,3.5,18.0
4033,KWE,XMN,17.0,13.0
4034,KWE,ACX,23.5,0.0
4035,KWE,SIN,8.5,3.5
4036,KWE,TPE,12.0,3.5
4037,KWE,XIY,11.0,11.0
4038,KWE,TAO,1.0,12.5
4039,KWE,JJN,13.5,18.0
4040,KWE,MIG,9.0,18.0
4041,KWE,WUZ,6.0,10.0
4042,KWE,HAK,18.0,7.5
4043,KWE,LJG,13.5,6.5
4044,KWE,LZO,10.5,13.5
4045,KWE,HFE,22.5,13.5
4046,KWE,TEN,2.5,5.5
4047,KWE,HKT,13.5,6.5
4048,KWE,NKG,11.0,6.0
4049,KWE,SHA,22.0,0.0
4050,KWE,YIH,14.5,13.5
4051,KWE,LHW,3.5,17.0
4052,KWE,SYX,9.0,6.0
4053,KWE,DLU,17.0,10.0
4054,KWE,INC,8.5,3.5
4055,KWE,KMG,6.5,8.0
4056,KWE,XUZ,23.0,16.5
4057,KWL,KUL,22.0,3.5
4058,KWL,FOC,14.0,17.5
4059,KWL,PEK,18.0,3.5
4060,KWL,HKG,2.5,6.0
4061,KWL,XMN,6.0,11.0
4062,KWL,SHE,1.5,8.0
4063,KWL,BHY,12.0,15.0
4064,KWL,TPE,2.0,10.0
4065,KWL,XIY,3.5,4.5
4066,KWL,WUH,8.5,17.5
4067,KWL,NKG,14.5,5.5
4068,KWL,SHA,7.0,6.0
4069,KWL,CTU,2.0,6.0
4070,KWL,LHW,4.5,3.5
4071,KWL,TSN,6.0,18.5
4072,KWL,SYX,1.5,15.5
4073,KWL,KMG,3.5,17.0
4074,KWL,SWA,17.0,8.5
4075,KWL,TNA,4.0,0.0
4076,LHW,LXA,8.5,17.0
4077,LHW,IQN,15.5,18.0
4078,LHW,TYN,16.0,9.0
4079,LHW,DNH,11.5,15.5
4080,LHW,NNG,14.5,11.5
4081,LHW,XIY,23.5,2.5
4082,LHW,KWE,4.5,15.5
4083,LHW,CSX,13.0,0.5
4084,LHW,HGH,22.5,18.0
4085,LHW,SHA,13.5,17.0
4086,LHW,NKG,7.5,6.5
4087,LHW,TSN,7.0,7.5
4088,LHW,INC,4.0,12.0
4089,LHW,CKG,1.5,1.5
4090,LHW,TNA,14.5,2.0
4091,LHW,SZX,1.0,16.5
4092,LJG,CGO,1.0,8.5
4093,LJG,PEK,0.5,2.5
4094,LJG,HKG,12.5,13.5
4095,LJG,TYN,1.0,15.5
4096,LJG,NNG,7.5,16.0
4097,LJG,MIG,20.5,15.0
4098,LJG,CSX,14.0,16.0
4099,LJG,HFE,12.5,18.0
4100,LJG,NGB,17.5,0.0
4101,LJG,ICN,19.5,2.0
4102,LJG,CKG,17.5,8.0
4103,LUM,CTU,8.0,16.5
4104,LUM,KMG,16.5,3.5
4105,LUM,PEK,10.0,13.5
4106,LXA,LZY,16.5,3.5
4107,LXA,BPX,23.5,4.0
4108,LXA,CTU,4.0,15.0
4109,LXA,LHW,13.5,18.0
4110,LXA,PEK,23.0,15.5
4111,LXA,GXH,2.0,14.5
4112,LXA,KTM,4.0,5.5
4113,LYI,SHE,17.5,14.5
4114,LYI,PVG,21.5,0.0
4115,LYI,SZX,2.5,6.0
4116,LYI,XIY,18.0,4.0
4117,LZY,CTU,10.0,6.0
4118,LZY,LXA,1.5,14.0
4119,MEL,CFS,5.0,8.0
4120,MEL,ABX,18.5,13.0
4121,MEL,PVG,1.0,16.5
4122,MEL,KGI,8.0,6.0
4123,MEL,KNS,4.0,6.5
4124,MEL,AKL,0.5,0.0
4125,MEL,HKG,20.0,15.0
4126,MEL,SYD,1.5,0.5
4127,MEL,WLG,23.0,8.0
4128,MEL,ZQN,9.0,0.5
4129,MEL,PER,4.5,10.0
4130,MEL,SIN,14.5,7.5
4131,MEL,DPO,18.5,2.5
4132,MEL,MIM,4.0,7.0
4133,MEL,CNS,8.5,1.0
4134,MEL,NAN,20.0,1.5
4135,MEL,BWT,6.5,9.0
4136,MEL,CAN,2.5,5.0
4137,MEL,NTL,19.0,6.0
4138,MEL,MNL,4.0,11.0
4139,MEL,WGA,5.0,16.5
4140,MEL,HKT,3.0,3.0
4141,MEL,ADL,5.0,2.5
4142,MEL,TSV,23.0,6.0
4143,MEL,SGN,17.0,14.0
4144,MEL,CGK,5.0,14.5
4145,MEL,DEL,14.0,12.5
4146,MEL,DXB,2.5,13.5
4147,MEL,LAX,16.5,9.5
4148,MIG,SHA,10.5,17.5
4149,MIG,SHE,7.5,9.5
4150,MIG,CAN,8.0,13.5
4151,MIG,PEK,21.5,13.0
4152,MIG,SYX,13.5,16.5
4153,MIG,CSX,7.0,1.5
4154,MIG,LJG,23.5,7.0
4155,MIG,KMG,3.5,3.5
4156,MIG,SZX,3.5,3.0
4157,NGB,WEF,0.0,9.0
4158,NGB,XMN,21.0,8.5
4159,NGB,SHE,16.0,7.5
4160,NGB,TPE,8.0,3.5
4161,NGB,MFM,22.0,3.5
4162,NGB,CAN,20.5,6.5
4163,NGB,RMQ,4.0,3.0
4164,NGB,SJW,4.5,11.5
4165,NGB,LJG,17.0,6.5
4166,NGB,YIH,8.0,10.5
4167,NGB,ZUH,9.0,2.5
4168,NGB,KMG,19.0,8.0
4169,NGB,CKG,15.0,5.0
4170,NKG,FOC,22.5,15.0
4171,NKG,PVG,7.5,18.0
4172,NKG,DYG,16.5,15.5
4173,NKG,PUS,7.5,4.0
4174,NKG,HKG,20.5,0.0
4175,NKG,DSN,14.0,10.0
4176,NKG,FRA,12.0,7.5
4177,NKG,SYD,6.0,5.5
4178,NKG,CGQ,9.0,6.0
4179,NKG,TPE,13.5,5.5
